baseline.a,from,to,t,p,lower,upper,t2,from_ordered
20,CMD,Healthy,0.8,0,0,0,20.8,CMD
20,INT->CMD,Healthy,0.8,0,0,0,20.8,INT->CMD
20,CMD->INT,Healthy,0.8,0,0,0,20.8,CMD -> INT
20,CVE,Healthy,0.8,0,0,0,20.8,NA
20,Death,Healthy,0.8,0,0,0,20.8,NA
20,Healthy,INT,0.8,0.029,0.0265,0.0352,20.8,Otherwise healthy
20,INT,INT,0.8,0.982,0.9765925000000001,0.9901099999999999,20.8,INT
20,CMD,INT,0.8,0,0,0,20.8,CMD
20,INT->CMD,INT,0.8,0,0,0,20.8,INT->CMD
20,CMD->INT,INT,0.8,0,0,0,20.8,CMD -> INT
20,CVE,INT,0.8,0,0,0,20.8,NA
20,Death,INT,0.8,0,0,0,20.8,NA
20,Healthy,CMD,0.8,0.011,0.0092,0.0139,20.8,Otherwise healthy
20,INT,CMD,0.8,0,0,0,20.8,INT
20,CMD,CMD,0.8,0.9407,0.9289975,0.957705,20.8,CMD
20,INT->CMD,CMD,0.8,0,0,0,20.8,INT->CMD
20,CMD->INT,CMD,0.8,0,0,0,20.8,CMD -> INT
20,CVE,CMD,0.8,0,0,0,20.8,NA
20,Death,CMD,0.8,0,0,0,20.8,NA
20,Healthy,INT->CMD,0.8,0,0,7e-4,20.8,Otherwise healthy
20,INT,INT->CMD,0.8,0.0177,0.0091975,0.0229,20.8,INT
20,CMD,INT->CMD,0.8,0,0,0,20.8,CMD
20,INT->CMD,INT->CMD,0.8,0.9988,0.9973,0.9996,20.8,INT->CMD
20,CMD->INT,INT->CMD,0.8,0,0,0,20.8,CMD -> INT
20,CVE,INT->CMD,0.8,0,0,0,20.8,NA
20,Death,INT->CMD,0.8,0,0,0,20.8,NA
20,Healthy,CMD->INT,0.8,2e-4,0,7e-4,20.8,Otherwise healthy
20,INT,CMD->INT,0.8,0,0,0,20.8,INT
20,CMD,CMD->INT,0.8,0.0574,0.0408975,0.0690025,20.8,CMD
20,INT->CMD,CMD->INT,0.8,0,0,0,20.8,INT->CMD
20,CMD->INT,CMD->INT,0.8,0.9997,0.9907925000000001,1,20.8,CMD -> INT
20,CVE,CMD->INT,0.8,0,0,0,20.8,NA
20,Death,CMD->INT,0.8,0,0,0,20.8,NA
20,Healthy,CVE,0.8,2e-4,0,4e-4,20.8,Otherwise healthy
20,INT,CVE,0.8,2e-4,0,7e-4,20.8,INT
20,CMD,CVE,0.8,0.0018,5e-4,0.003807499999999993,20.8,CMD
20,INT->CMD,CVE,0.8,0.0012,4e-4,0.0026024999999999976,20.8,INT->CMD
20,CMD->INT,CVE,0.8,3e-4,0,0.009202499999999997,20.8,CMD -> INT
20,CVE,CVE,0.8,1,1,1,20.8,NA
20,Death,CVE,0.8,0,0,0,20.8,NA
20,Healthy,Death,0.8,0,0,2e-4,20.8,Otherwise healthy
20,INT,Death,0.8,1e-4,0,0.001,20.8,INT
20,CMD,Death,0.8,1e-4,0,0.0017024999999999976,20.8,CMD
20,INT->CMD,Death,0.8,0,0,4e-4,20.8,INT->CMD
20,CMD->INT,Death,0.8,0,0,5e-4,20.8,CMD -> INT
20,CVE,Death,0.8,0,0,0,20.8,NA
20,Death,Death,0.8,1,1,1,20.8,NA
20,Healthy,Healthy,0.9,0.9534,0.9464925,0.9573025000000001,20.9,Otherwise healthy
20,INT,Healthy,0.9,0,0,0,20.9,INT
20,CMD,Healthy,0.9,0,0,0,20.9,CMD
20,INT->CMD,Healthy,0.9,0,0,0,20.9,INT->CMD
20,CMD->INT,Healthy,0.9,0,0,0,20.9,CMD -> INT
20,CVE,Healthy,0.9,0,0,0,20.9,NA
20,Death,Healthy,0.9,0,0,0,20.9,NA
20,Healthy,INT,0.9,0.0329,0.030195000000000003,0.0392025,20.9,Otherwise healthy
20,INT,INT,0.9,0.9808,0.9738975,0.9895,20.9,INT
20,CMD,INT,0.9,0,0,0,20.9,CMD
20,INT->CMD,INT,0.9,0,0,0,20.9,INT->CMD
20,CMD->INT,INT,0.9,0,0,0,20.9,CMD -> INT
20,CVE,INT,0.9,0,0,0,20.9,NA
20,Death,INT,0.9,0,0,0,20.9,NA
20,Healthy,CMD,0.9,0.013,0.010495000000000003,0.0152,20.9,Otherwise healthy
20,INT,CMD,0.9,0,0,0,20.9,INT
20,CMD,CMD,0.9,0.9339,0.9213925,0.9534025,20.9,CMD
20,INT->CMD,CMD,0.9,0,0,0,20.9,INT->CMD
20,CMD->INT,CMD,0.9,0,0,0,20.9,CMD -> INT
20,CVE,CMD,0.9,0,0,0,20.9,NA
20,Death,CMD,0.9,0,0,0,20.9,NA
20,Healthy,INT->CMD,0.9,1e-4,0,8.024999999999978e-4,20.9,Otherwise healthy
20,INT,INT->CMD,0.9,0.0189,0.010095000000000002,0.0252025,20.9,INT
20,CMD,INT->CMD,0.9,0,0,0,20.9,CMD
20,INT->CMD,INT->CMD,0.9,0.9987,0.997,0.9995,20.9,INT->CMD
20,CMD->INT,INT->CMD,0.9,0,0,0,20.9,CMD -> INT
20,CVE,INT->CMD,0.9,0,0,0,20.9,NA
20,Death,INT->CMD,0.9,0,0,0,20.9,NA
20,Healthy,CMD->INT,0.9,4e-4,1e-4,8e-4,20.9,Otherwise healthy
20,INT,CMD->INT,0.9,0,0,0,20.9,INT
20,CMD,CMD->INT,0.9,0.064,0.0446,0.0763075,20.9,CMD
20,INT->CMD,CMD->INT,0.9,0,0,0,20.9,INT->CMD
20,CMD->INT,CMD->INT,0.9,0.9994,0.9894,1,20.9,CMD -> INT
20,CVE,CMD->INT,0.9,0,0,0,20.9,NA
20,Death,CMD->INT,0.9,0,0,0,20.9,NA
20,Healthy,CVE,0.9,2e-4,0,5e-4,20.9,Otherwise healthy
20,INT,CVE,0.9,2e-4,0,8e-4,20.9,INT
20,CMD,CVE,0.9,0.0019,5e-4,0.004204999999999995,20.9,CMD
20,INT->CMD,CVE,0.9,0.0013,4e-4,0.003,20.9,INT->CMD
20,CMD->INT,CVE,0.9,6e-4,0,0.010404999999999994,20.9,CMD -> INT
20,CVE,CVE,0.9,1,1,1,20.9,NA
20,Death,CVE,0.9,0,0,0,20.9,NA
20,Healthy,Death,0.9,0,0,2e-4,20.9,Otherwise healthy
20,INT,Death,0.9,1e-4,0,0.001,20.9,INT
20,CMD,Death,0.9,2e-4,0,0.0018024999999999977,20.9,CMD
20,INT->CMD,Death,0.9,0,0,5e-4,20.9,INT->CMD
20,CMD->INT,Death,0.9,0,0,5e-4,20.9,CMD -> INT
20,CVE,Death,0.9,0,0,0,20.9,NA
20,Death,Death,0.9,1,1,1,20.9,NA
20,Healthy,Healthy,1,0.948,0.9408,0.9522,21,Otherwise healthy
20,INT,Healthy,1,0,0,0,21,INT
20,CMD,Healthy,1,0,0,0,21,CMD
20,INT->CMD,Healthy,1,0,0,0,21,INT->CMD
20,CMD->INT,Healthy,1,0,0,0,21,CMD -> INT
20,CVE,Healthy,1,0,0,0,21,NA
20,Death,Healthy,1,0,0,0,21,NA
20,Healthy,INT,1,0.0363,0.0334,0.0433,21,Otherwise healthy
20,INT,INT,1,0.9789,0.9713975000000001,0.9886,21,INT
20,CMD,INT,1,0,0,0,21,CMD
20,INT->CMD,INT,1,0,0,0,21,INT->CMD
20,CMD->INT,INT,1,0,0,0,21,CMD -> INT
20,CVE,INT,1,0,0,0,21,NA
20,Death,INT,1,0,0,0,21,NA
20,Healthy,CMD,1,0.0148,0.0115975,0.0165025,21,Otherwise healthy
20,INT,CMD,1,0,0,0,21,INT
20,CMD,CMD,1,0.928,0.9145874999999999,0.9480275,21,CMD
20,INT->CMD,CMD,1,0,0,0,21,INT->CMD
20,CMD->INT,CMD,1,0,0,0,21,CMD -> INT
20,CVE,CMD,1,0,0,0,21,NA
20,Death,CMD,1,0,0,0,21,NA
20,Healthy,INT->CMD,1,3e-4,1e-4,9.024999999999977e-4,21,Otherwise healthy
20,INT,INT->CMD,1,0.0208,0.011,0.027804999999999996,21,INT
20,CMD,INT->CMD,1,0,0,0,21,CMD
20,INT->CMD,INT->CMD,1,0.9985,0.9968,0.9994,21,INT->CMD
20,CMD->INT,INT->CMD,1,0,0,0,21,CMD -> INT
20,CVE,INT->CMD,1,0,0,0,21,NA
20,Death,INT->CMD,1,0,0,0,21,NA
20,Healthy,CMD->INT,1,4e-4,1.9750000000000084e-4,0.001,21,Otherwise healthy
20,INT,CMD->INT,1,0,0,0,21,INT
20,CMD,CMD->INT,1,0.0696,0.0494925,0.0831025,21,CMD
20,INT->CMD,CMD->INT,1,0,0,0,21,INT->CMD
20,CMD->INT,CMD->INT,1,0.9994,0.9879975,1,21,CMD -> INT
20,CVE,CMD->INT,1,0,0,0,21,NA
20,Death,CMD->INT,1,0,0,0,21,NA
20,Healthy,CVE,1,2e-4,0,5e-4,21,Otherwise healthy
20,INT,CVE,1,2e-4,0,9e-4,21,INT
20,CMD,CVE,1,0.0022,6e-4,0.004604999999999995,21,CMD
20,INT->CMD,CVE,1,0.0015,5e-4,0.003002499999999998,21,INT->CMD
20,CMD->INT,CVE,1,6e-4,0,0.011807499999999993,21,CMD -> INT
20,CVE,CVE,1,1,1,1,21,NA
20,Death,CVE,1,0,0,0,21,NA
20,Healthy,Death,1,0,0,2e-4,21,Otherwise healthy
20,INT,Death,1,1e-4,0,0.0011,21,INT
20,CMD,Death,1,2e-4,0,0.0019024999999999977,21,CMD
20,INT->CMD,Death,1,0,0,5e-4,21,INT->CMD
20,CMD->INT,Death,1,0,0,5e-4,21,CMD -> INT
20,CVE,Death,1,0,0,0,21,NA
20,Death,Death,1,1,1,1,21,NA
20,Healthy,Healthy,1.1,0.9421,0.9353,0.9473,21.1,Otherwise healthy
20,INT,Healthy,1.1,0,0,0,21.1,INT
20,CMD,Healthy,1.1,0,0,0,21.1,CMD
20,INT->CMD,Healthy,1.1,0,0,0,21.1,INT->CMD
20,CMD->INT,Healthy,1.1,0,0,0,21.1,CMD -> INT
20,CVE,Healthy,1.1,0,0,0,21.1,NA
20,Death,Healthy,1.1,0,0,0,21.1,NA
20,Healthy,INT,1.1,0.0401,0.0365,0.046904999999999995,21.1,Otherwise healthy
20,INT,INT,1.1,0.9769,0.968595,0.9875,21.1,INT
20,CMD,INT,1.1,0,0,0,21.1,CMD
20,INT->CMD,INT,1.1,0,0,0,21.1,INT->CMD
20,CMD->INT,INT,1.1,0,0,0,21.1,CMD -> INT
20,CVE,INT,1.1,0,0,0,21.1,NA
20,Death,INT,1.1,0,0,0,21.1,NA
20,Healthy,CMD,1.1,0.0164,0.012497500000000002,0.0178025,21.1,Otherwise healthy
20,INT,CMD,1.1,0,0,0,21.1,INT
20,CMD,CMD,1.1,0.9223,0.9072925,0.94333,21.1,CMD
20,INT->CMD,CMD,1.1,0,0,0,21.1,INT->CMD
20,CMD->INT,CMD,1.1,0,0,0,21.1,CMD -> INT
20,CVE,CMD,1.1,0,0,0,21.1,NA
20,Death,CMD,1.1,0,0,0,21.1,NA
20,Healthy,INT->CMD,1.1,4e-4,1e-4,0.001,21.1,Otherwise healthy
20,INT,INT->CMD,1.1,0.0228,0.012197500000000002,0.03000999999999999,21.1,INT
20,CMD,INT->CMD,1.1,0,0,0,21.1,CMD
20,INT->CMD,INT->CMD,1.1,0.9984,0.9967,0.9993,21.1,INT->CMD
20,CMD->INT,INT->CMD,1.1,0,0,0,21.1,CMD -> INT
20,CVE,INT->CMD,1.1,0,0,0,21.1,NA
20,Death,INT->CMD,1.1,0,0,0,21.1,NA
20,Healthy,CMD->INT,1.1,8e-4,2e-4,0.0011,21.1,Otherwise healthy
20,INT,CMD->INT,1.1,0,0,0,21.1,INT
20,CMD,CMD->INT,1.1,0.0752,0.053795,0.0898075,21.1,CMD
20,INT->CMD,CMD->INT,1.1,0,0,0,21.1,INT->CMD
20,CMD->INT,CMD->INT,1.1,0.9993,0.987085,1,21.1,CMD -> INT
20,CVE,CMD->INT,1.1,0,0,0,21.1,NA
20,Death,CMD->INT,1.1,0,0,0,21.1,NA
20,Healthy,CVE,1.1,2e-4,0,5e-4,21.1,Otherwise healthy
20,INT,CVE,1.1,2e-4,0,0.001,21.1,INT
20,CMD,CVE,1.1,0.0023,7e-4,0.0051,21.1,CMD
20,INT->CMD,CVE,1.1,0.0016,6e-4,0.0032,21.1,INT->CMD
20,CMD->INT,CVE,1.1,7e-4,0,0.012719999999999981,21.1,CMD -> INT
20,CVE,CVE,1.1,1,1,1,21.1,NA
20,Death,CVE,1.1,0,0,0,21.1,NA
20,Healthy,Death,1.1,0,0,2e-4,21.1,Otherwise healthy
20,INT,Death,1.1,1e-4,0,0.0011,21.1,INT
20,CMD,Death,1.1,2e-4,0,0.0020024999999999978,21.1,CMD
20,INT->CMD,Death,1.1,0,0,5e-4,21.1,INT->CMD
20,CMD->INT,Death,1.1,0,0,6e-4,21.1,CMD -> INT
20,CVE,Death,1.1,0,0,0,21.1,NA
20,Death,Death,1.1,1,1,1,21.1,NA
20,Healthy,Healthy,1.2000000000000002,0.9371,0.9295950000000001,0.9426,21.2,Otherwise healthy
20,INT,Healthy,1.2000000000000002,0,0,0,21.2,INT
20,CMD,Healthy,1.2000000000000002,0,0,0,21.2,CMD
20,INT->CMD,Healthy,1.2000000000000002,0,0,0,21.2,INT->CMD
20,CMD->INT,Healthy,1.2000000000000002,0,0,0,21.2,CMD -> INT
20,CVE,Healthy,1.2000000000000002,0,0,0,21.2,NA
20,Death,Healthy,1.2000000000000002,0,0,0,21.2,NA
20,Healthy,INT,1.2000000000000002,0.0438,0.0395,0.0508025,21.2,Otherwise healthy
20,INT,INT,1.2000000000000002,0.9746,0.9658975,0.9862025,21.2,INT
20,CMD,INT,1.2000000000000002,0,0,0,21.2,CMD
20,INT->CMD,INT,1.2000000000000002,0,0,0,21.2,INT->CMD
20,CMD->INT,INT,1.2000000000000002,0,0,0,21.2,CMD -> INT
20,CVE,INT,1.2000000000000002,0,0,0,21.2,NA
20,Death,INT,1.2000000000000002,0,0,0,21.2,NA
20,Healthy,CMD,1.2000000000000002,0.0175,0.0137,0.0194025,21.2,Otherwise healthy
20,INT,CMD,1.2000000000000002,0,0,0,21.2,INT
20,CMD,CMD,1.2000000000000002,0.916,0.9004775,0.9392050000000001,21.2,CMD
20,INT->CMD,CMD,1.2000000000000002,0,0,0,21.2,INT->CMD
20,CMD->INT,CMD,1.2000000000000002,0,0,0,21.2,CMD -> INT
20,CVE,CMD,1.2000000000000002,0,0,0,21.2,NA
20,Death,CMD,1.2000000000000002,0,0,0,21.2,NA
20,Healthy,INT->CMD,1.2000000000000002,4e-4,2e-4,0.0012,21.2,Otherwise healthy
20,INT,INT->CMD,1.2000000000000002,0.0251,0.013192500000000003,0.032802500000000005,21.2,INT
20,CMD,INT->CMD,1.2000000000000002,0,0,0,21.2,CMD
20,INT->CMD,INT->CMD,1.2000000000000002,0.9981,0.9965,0.9993,21.2,INT->CMD
20,CMD->INT,INT->CMD,1.2000000000000002,0,0,0,21.2,CMD -> INT
20,CVE,INT->CMD,1.2000000000000002,0,0,0,21.2,NA
20,Death,INT->CMD,1.2000000000000002,0,0,0,21.2,NA
20,Healthy,CMD->INT,1.2000000000000002,0.001,2e-4,0.0013,21.2,Otherwise healthy
20,INT,CMD->INT,1.2000000000000002,0,0,0,21.2,INT
20,CMD,CMD->INT,1.2000000000000002,0.0813,0.05849250000000001,0.09690499999999999,21.2,CMD
20,INT->CMD,CMD->INT,1.2000000000000002,0,0,0,21.2,INT->CMD
20,CMD->INT,CMD->INT,1.2000000000000002,0.9992,0.985785,1,21.2,CMD -> INT
20,CVE,CMD->INT,1.2000000000000002,0,0,0,21.2,NA
20,Death,CMD->INT,1.2000000000000002,0,0,0,21.2,NA
20,Healthy,CVE,1.2000000000000002,2e-4,0,5.024999999999977e-4,21.2,Otherwise healthy
20,INT,CVE,1.2000000000000002,2e-4,0,0.0010024999999999978,21.2,INT
20,CMD,CVE,1.2000000000000002,0.0025,7.975000000000009e-4,0.005402499999999998,21.2,CMD
20,INT->CMD,CVE,1.2000000000000002,0.0019,7e-4,0.0033024999999999977,21.2,INT->CMD
20,CMD->INT,CVE,1.2000000000000002,8e-4,0,0.014017499999999983,21.2,CMD -> INT
20,CVE,CVE,1.2000000000000002,1,1,1,21.2,NA
20,Death,CVE,1.2000000000000002,0,0,0,21.2,NA
20,Healthy,Death,1.2000000000000002,0,0,2e-4,21.2,Otherwise healthy
20,INT,Death,1.2000000000000002,1e-4,0,0.0012049999999999954,21.2,INT
20,CMD,Death,1.2000000000000002,2e-4,0,0.0021024999999999976,21.2,CMD
20,INT->CMD,Death,1.2000000000000002,0,0,5.024999999999977e-4,21.2,INT->CMD
20,CMD->INT,Death,1.2000000000000002,0,0,6e-4,21.2,CMD -> INT
20,CVE,Death,1.2000000000000002,0,0,0,21.2,NA
20,Death,Death,1.2000000000000002,1,1,1,21.2,NA
20,Healthy,Healthy,1.3,0.9312,0.9240925,0.937805,21.3,Otherwise healthy
20,INT,Healthy,1.3,0,0,0,21.3,INT
20,CMD,Healthy,1.3,0,0,0,21.3,CMD
20,INT->CMD,Healthy,1.3,0,0,0,21.3,INT->CMD
20,CMD->INT,Healthy,1.3,0,0,0,21.3,CMD -> INT
20,CVE,Healthy,1.3,0,0,0,21.3,NA
20,Death,Healthy,1.3,0,0,0,21.3,NA
20,Healthy,INT,1.3,0.0476,0.0429975,0.0551,21.3,Otherwise healthy
20,INT,INT,1.3,0.9722,0.96389,0.9851,21.3,INT
20,CMD,INT,1.3,0,0,0,21.3,CMD
20,INT->CMD,INT,1.3,0,0,0,21.3,INT->CMD
20,CMD->INT,INT,1.3,0,0,0,21.3,CMD -> INT
20,CVE,INT,1.3,0,0,0,21.3,NA
20,Death,INT,1.3,0,0,0,21.3,NA
20,Healthy,CMD,1.3,0.0191,0.0147,0.0207,21.3,Otherwise healthy
20,INT,CMD,1.3,0,0,0,21.3,INT
20,CMD,CMD,1.3,0.9104,0.89298,0.9340075,21.3,CMD
20,INT->CMD,CMD,1.3,0,0,0,21.3,INT->CMD
20,CMD->INT,CMD,1.3,0,0,0,21.3,CMD -> INT
20,CVE,CMD,1.3,0,0,0,21.3,NA
20,Death,CMD,1.3,0,0,0,21.3,NA
20,Healthy,INT->CMD,1.3,7e-4,2e-4,0.0013,21.3,Otherwise healthy
20,INT,INT->CMD,1.3,0.0275,0.0144,0.0351,21.3,INT
20,CMD,INT->CMD,1.3,0,0,0,21.3,CMD
20,INT->CMD,INT->CMD,1.3,0.9978,0.9963974999999999,0.9992,21.3,INT->CMD
20,CMD->INT,INT->CMD,1.3,0,0,0,21.3,CMD -> INT
20,CVE,INT->CMD,1.3,0,0,0,21.3,NA
20,Death,INT->CMD,1.3,0,0,0,21.3,NA
20,Healthy,CMD->INT,1.3,0.0011,3e-4,0.0015,21.3,Otherwise healthy
20,INT,CMD->INT,1.3,0,0,0,21.3,INT
20,CMD,CMD->INT,1.3,0.0865,0.0632825,0.1044,21.3,CMD
20,INT->CMD,CMD->INT,1.3,0,0,0,21.3,INT->CMD
20,CMD->INT,CMD->INT,1.3,0.9991,0.984695,0.9999,21.3,CMD -> INT
20,CVE,CMD->INT,1.3,0,0,0,21.3,NA
20,Death,CMD->INT,1.3,0,0,0,21.3,NA
20,Healthy,CVE,1.3,3e-4,0,6e-4,21.3,Otherwise healthy
20,INT,CVE,1.3,2e-4,0,0.0010024999999999978,21.3,INT
20,CMD,CVE,1.3,0.0028,9e-4,0.005804999999999995,21.3,CMD
20,INT->CMD,CVE,1.3,0.0021,7e-4,0.0036,21.3,INT->CMD
20,CMD->INT,CVE,1.3,9e-4,0,0.015109999999999991,21.3,CMD -> INT
20,CVE,CVE,1.3,1,1,1,21.3,NA
20,Death,CVE,1.3,0,0,0,21.3,NA
20,Healthy,Death,1.3,0,0,3e-4,21.3,Otherwise healthy
20,INT,Death,1.3,1e-4,0,0.0012049999999999954,21.3,INT
20,CMD,Death,1.3,3e-4,0,0.0022049999999999956,21.3,CMD
20,INT->CMD,Death,1.3,1e-4,0,5.024999999999977e-4,21.3,INT->CMD
20,CMD->INT,Death,1.3,0,0,6e-4,21.3,CMD -> INT
20,CVE,Death,1.3,0,0,0,21.3,NA
20,Death,Death,1.3,1,1,1,21.3,NA
20,Healthy,Healthy,1.4000000000000001,0.9256,0.919,0.9331025000000001,21.4,Otherwise healthy
20,INT,Healthy,1.4000000000000001,0,0,0,21.4,INT
20,CMD,Healthy,1.4000000000000001,0,0,0,21.4,CMD
20,INT->CMD,Healthy,1.4000000000000001,0,0,0,21.4,INT->CMD
20,CMD->INT,Healthy,1.4000000000000001,0,0,0,21.4,CMD -> INT
20,CVE,Healthy,1.4000000000000001,0,0,0,21.4,NA
20,Death,Healthy,1.4000000000000001,0,0,0,21.4,NA
20,Healthy,INT,1.4000000000000001,0.0514,0.04669,0.05900249999999999,21.4,Otherwise healthy
20,INT,INT,1.4000000000000001,0.9702,0.9609975,0.9841025,21.4,INT
20,CMD,INT,1.4000000000000001,0,0,0,21.4,CMD
20,INT->CMD,INT,1.4000000000000001,0,0,0,21.4,INT->CMD
20,CMD->INT,INT,1.4000000000000001,0,0,0,21.4,CMD -> INT
20,CVE,INT,1.4000000000000001,0,0,0,21.4,NA
20,Death,INT,1.4000000000000001,0,0,0,21.4,NA
20,Healthy,CMD,1.4000000000000001,0.0207,0.0159,0.022202499999999997,21.4,Otherwise healthy
20,INT,CMD,1.4000000000000001,0,0,0,21.4,INT
20,CMD,CMD,1.4000000000000001,0.9037,0.8856950000000001,0.9297025,21.4,CMD
20,INT->CMD,CMD,1.4000000000000001,0,0,0,21.4,INT->CMD
20,CMD->INT,CMD,1.4000000000000001,0,0,0,21.4,CMD -> INT
20,CVE,CMD,1.4000000000000001,0,0,0,21.4,NA
20,Death,CMD,1.4000000000000001,0,0,0,21.4,NA
20,Healthy,INT->CMD,1.4000000000000001,7e-4,3e-4,0.0014,21.4,Otherwise healthy
20,INT,INT->CMD,1.4000000000000001,0.0295,0.015395000000000002,0.037805,21.4,INT
20,CMD,INT->CMD,1.4000000000000001,0,0,0,21.4,CMD
20,INT->CMD,INT->CMD,1.4000000000000001,0.9978,0.9960975,0.9991,21.4,INT->CMD
20,CMD->INT,INT->CMD,1.4000000000000001,0,0,0,21.4,CMD -> INT
20,CVE,INT->CMD,1.4000000000000001,0,0,0,21.4,NA
20,Death,INT->CMD,1.4000000000000001,0,0,0,21.4,NA
20,Healthy,CMD->INT,1.4000000000000001,0.0012,4e-4,0.0017,21.4,Otherwise healthy
20,INT,CMD->INT,1.4000000000000001,0,0,0,21.4,INT
20,CMD,CMD->INT,1.4000000000000001,0.0931,0.06729,0.11110249999999999,21.4,CMD
20,INT->CMD,CMD->INT,1.4000000000000001,0,0,0,21.4,INT->CMD
20,CMD->INT,CMD->INT,1.4000000000000001,0.999,0.9835875000000001,0.9999,21.4,CMD -> INT
20,CVE,CMD->INT,1.4000000000000001,0,0,0,21.4,NA
20,Death,CMD->INT,1.4000000000000001,0,0,0,21.4,NA
20,Healthy,CVE,1.4000000000000001,4e-4,0,6e-4,21.4,Otherwise healthy
20,INT,CVE,1.4000000000000001,2e-4,0,0.0011,21.4,INT
20,CMD,CVE,1.4000000000000001,0.0029,9.975000000000008e-4,0.006,21.4,CMD
20,INT->CMD,CVE,1.4000000000000001,0.0021,8e-4,0.0038,21.4,INT->CMD
20,CMD->INT,CVE,1.4000000000000001,0.001,0,0.016217499999999982,21.4,CMD -> INT
20,CVE,CVE,1.4000000000000001,1,1,1,21.4,NA
20,Death,CVE,1.4000000000000001,0,0,0,21.4,NA
20,Healthy,Death,1.4000000000000001,0,0,3e-4,21.4,Otherwise healthy
20,INT,Death,1.4000000000000001,1e-4,0,0.0013024999999999977,21.4,INT
20,CMD,Death,1.4000000000000001,3e-4,0,0.0024,21.4,CMD
20,INT->CMD,Death,1.4000000000000001,1e-4,0,5.024999999999977e-4,21.4,INT->CMD
20,CMD->INT,Death,1.4000000000000001,0,0,6e-4,21.4,CMD -> INT
20,CVE,Death,1.4000000000000001,0,0,0,21.4,NA
20,Death,Death,1.4000000000000001,1,1,1,21.4,NA
20,Healthy,Healthy,1.5,0.9222,0.9137924999999999,0.9281025,21.5,Otherwise healthy
20,INT,Healthy,1.5,0,0,0,21.5,INT
20,CMD,Healthy,1.5,0,0,0,21.5,CMD
20,INT->CMD,Healthy,1.5,0,0,0,21.5,INT->CMD
20,CMD->INT,Healthy,1.5,0,0,0,21.5,CMD -> INT
20,CVE,Healthy,1.5,0,0,0,21.5,NA
20,Death,Healthy,1.5,0,0,0,21.5,NA
20,Healthy,INT,1.5,0.0537,0.049795,0.0627025,21.5,Otherwise healthy
20,INT,INT,1.5,0.9677,0.9579925,0.9832,21.5,INT
20,CMD,INT,1.5,0,0,0,21.5,CMD
20,INT->CMD,INT,1.5,0,0,0,21.5,INT->CMD
20,CMD->INT,INT,1.5,0,0,0,21.5,CMD -> INT
20,CVE,INT,1.5,0,0,0,21.5,NA
20,Death,INT,1.5,0,0,0,21.5,NA
20,Healthy,CMD,1.5,0.0214,0.0172,0.0235,21.5,Otherwise healthy
20,INT,CMD,1.5,0,0,0,21.5,INT
20,CMD,CMD,1.5,0.8967,0.8783949999999999,0.9253025,21.5,CMD
20,INT->CMD,CMD,1.5,0,0,0,21.5,INT->CMD
20,CMD->INT,CMD,1.5,0,0,0,21.5,CMD -> INT
20,CVE,CMD,1.5,0,0,0,21.5,NA
20,Death,CMD,1.5,0,0,0,21.5,NA
20,Healthy,INT->CMD,1.5,9e-4,4e-4,0.0017,21.5,Otherwise healthy
20,INT,INT->CMD,1.5,0.0319,0.0164,0.040505,21.5,INT
20,CMD,INT->CMD,1.5,0,0,0,21.5,CMD
20,INT->CMD,INT->CMD,1.5,0.9977,0.995695,0.9990025,21.5,INT->CMD
20,CMD->INT,INT->CMD,1.5,0,0,0,21.5,CMD -> INT
20,CVE,INT->CMD,1.5,0,0,0,21.5,NA
20,Death,INT->CMD,1.5,0,0,0,21.5,NA
20,Healthy,CMD->INT,1.5,0.0014,5e-4,0.0019,21.5,Otherwise healthy
20,INT,CMD->INT,1.5,0,0,0,21.5,INT
20,CMD,CMD->INT,1.5,0.0997,0.0720825,0.1185025,21.5,CMD
20,INT->CMD,CMD->INT,1.5,0,0,0,21.5,INT->CMD
20,CMD->INT,CMD->INT,1.5,0.9988,0.982495,0.9999,21.5,CMD -> INT
20,CVE,CMD->INT,1.5,0,0,0,21.5,NA
20,Death,CMD->INT,1.5,0,0,0,21.5,NA
20,Healthy,CVE,1.5,4e-4,0,7e-4,21.5,Otherwise healthy
20,INT,CVE,1.5,3e-4,0,0.0012,21.5,INT
20,CMD,CVE,1.5,0.0033,0.0010975000000000008,0.006204999999999995,21.5,CMD
20,INT->CMD,CVE,1.5,0.0022,9e-4,0.0042,21.5,INT->CMD
20,CMD->INT,CVE,1.5,0.0012,0,0.01730999999999999,21.5,CMD -> INT
20,CVE,CVE,1.5,1,1,1,21.5,NA
20,Death,CVE,1.5,0,0,0,21.5,NA
20,Healthy,Death,1.5,0,0,3e-4,21.5,Otherwise healthy
20,INT,Death,1.5,1e-4,0,0.0014,21.5,INT
20,CMD,Death,1.5,3e-4,0,0.0025049999999999955,21.5,CMD
20,INT->CMD,Death,1.5,1e-4,0,6e-4,21.5,INT->CMD
20,CMD->INT,Death,1.5,0,0,7e-4,21.5,CMD -> INT
20,CVE,Death,1.5,0,0,0,21.5,NA
20,Death,Death,1.5,1,1,1,21.5,NA
20,Healthy,Healthy,1.6,0.9173,0.9079925,0.9231075000000001,21.6,Otherwise healthy
20,INT,Healthy,1.6,0,0,0,21.6,INT
20,CMD,Healthy,1.6,0,0,0,21.6,CMD
20,INT->CMD,Healthy,1.6,0,0,0,21.6,INT->CMD
